"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-01","65","77","51"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-02","64",,"52"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-03","66","80","50"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-04","69","85","53"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-05","72","87","57"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-06","72","85","59"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-07","72","83","60"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-08","69","83","57"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-09","70","82","57"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-10","69","80","56"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-11","69","79","57"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-12","69","81","54"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-13","71","84","61"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-14","71","86","57"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-15","73","87","58"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-16","72","87","61"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-17","75","88","62"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-18","71","83","61"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-19","72","90","61"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-20","75","90","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-21","74","92","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-22","75","91","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-23","76","90","64"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-24","78","92","62"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-25","78","93","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-26","80","96","69"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-27","81","97","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-28","79","95","64"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-29","80","92","64"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-30","78","93","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-01-31","76","87","64"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-01","73","85","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-02","72","85","61"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-03","72","83","58"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-04","74","88","60"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-05","74","87",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-06","75","87","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-07","77","88","60"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-08","78","91","64"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-09","80","90","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-10","80","92","70"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-11","77","87","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-12","74","84","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-13","74","88","62"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-14","76","88","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-15","76","90","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-16","74","84","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-17","71","80","59"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-18","71","82","58"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-19","72","85","57"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-20","72","84","60"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-21","76",,
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-22","78","88","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-23","76","86","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-24","77",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-25","78","88","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-26","75","87",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-27","75",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-02-28","75",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-01","74","83","62"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-02","78","90","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-03","78","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-04","75","86","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-05","76","87","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-06","78","87","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-07","77","86","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-08","73",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-09","79","91","65"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-10","79","88","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-11","79","88","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-12","79","91","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-13","79","89","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-14","80","88","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-15","80","90","69"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-16","78","92","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-17","79","91","62"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-18","80","91","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-19","80","89","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-20","79","90","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-21","78","88","69"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-22","78","87","69"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-23","77","85","70"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-24","78","88","69"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-25","83","96","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-26","87","102","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-27","83","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-28","82","91","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-29","85","92",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-30","83","94","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-03-31","84","93","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-01","84","92","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-02","83","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-03","84","91","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-04","85","92","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-05","81","92","73"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-06","84","93","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-07","82","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-08","84","92","72"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-09","84","92","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-10","82","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-11","83","90","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-12","82","90","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-13","85","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-14","86","94","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-15","84","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-16","83","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-17","86","98","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-18","87","96","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-19","86","95","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-20","85","92","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-21","84","92","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-22","85","92","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-23","83","90","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-24","85","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-25","85","92","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-26","84","91","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-27","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-28","85","91","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-29","84","90","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-04-30","85","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-01","85","91","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-02","85","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-03","86","94","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-04","85","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-05","85","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-06","85","91","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-07","85","91","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-08","85","92","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-09","86","91","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-10","86","91","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-11","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-12","86","95","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-13","86","94","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-14","86","92","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-16","87","90","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-17","87","92","83"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-18","87","93",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-19","87","93","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-20","87","93","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-21","87","95","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-22","88","93","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-23","87","93","83"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-24","88","92","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-25","88","93","84"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-26","88","93","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-27","88","94","85"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-28","88","94","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-29","90","99","85"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-30","88","93","84"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-05-31","88","93","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-01","88","93","83"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-02","87",,
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-03","89","94","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-04","88","94","85"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-05","89","94",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-06","86","93",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-07","82","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-08","81",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-09","77","85","73"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-10","80",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-11","86","90","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-12","87","91","83"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-13","87","91","83"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-14","87",,"83"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-15","87","91","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-16","87","90","83"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-17","87","91","84"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-18","86","89","83"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-19","86","89","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-20","85","90","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-21","85","90","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-22","86","91","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-23","86","90","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-24","86","90","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-25","86","91","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-26","87","91","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-27","87","91","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-28","85","90",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-29","82","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-06-30","80","83","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-01","82","88","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-02","79","88","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-03","82","88","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-04","81","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-05","84","88","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-06","86","89","82"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-07","84","89","81"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-08","86","89",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-09","81","86",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-10","81","84","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-11","81","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-12","80","85","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-13","78","80","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-14","79","82","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-15","80","82","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-16","78","80","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-17","79","81","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-18","79",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-19","81","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-20","82","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-21","81","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-22","83","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-23","83","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-24","83","86","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-25","80","85","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-26","80","85","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-27","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-28","81","85",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-29","82","85","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-30","81","86","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-07-31","82","85",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-01","82","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-02","80","86","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-03","81","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-04","82","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-05","80","85","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-06","80","85","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-07","82","86",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-08","81","85",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-09","81","85","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-10","82","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-11","82","87",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-12","82","86","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-13","80","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-14","81","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-15","80","85",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-16","80","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-17","81","85","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-18","80","86","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-19","82","86","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-20","80","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-21","80","86","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-22","80","86","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-23","81","87","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-24","80","83","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-25","82","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-26","81","86","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-27","82","86","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-28","81","87","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-29","82","88","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-30","82","86","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-08-31","81","87",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-01","80","86","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-02","80","83","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-03","79","83","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-04","81","86","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-05","81","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-06","81",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-07","82","87","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-08","82","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-09","81","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-10","80",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-11","82","87","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-12","81","88","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-13","81","87","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-14","82","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-15","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-16","81","87","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-17","81","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-18","80","86","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-19","80","88","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-20","81","87","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-21","83","87","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-22","84","90","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-23","84","90","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-24","84","89","80"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-25","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-26","83","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-27","83","88","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-28","83",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-29","83","89",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-09-30","84","90","79"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-01","83","90","78"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-02","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-03","84","96","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-04","84","94","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-05","80","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-06","81",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-07","82","90","72"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-08","81","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-09","81","89","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-10","82","88","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-11","81","89","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-12","83","89","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-13","82","89","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-14","82","90","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-15","82","88","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-16","83","92","73"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-17","86","97","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-18","85","97","76"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-19","85","96","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-20","86","97","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-21","85","98","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-22","86","98","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-23","86","97","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-24","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-25","82","96","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-26","77",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-27","81","97","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-28","83","98","70"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-29","83","98","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-30","85","97",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-10-31","82","96","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-01","81","95","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-02","81","96","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-03","80","95","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-04","80","95","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-05","82","94","72"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-06","84","95","70"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-07","80","93","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-08","81","91","72"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-09","80","89","72"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-10","78","91",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-11","81","93","67"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-12","80","94","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-13","83","95","70"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-14","82","96","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-15","82","95","70"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-16","83","93","72"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-17","83","92","75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-18","82","92","77"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-19","82",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-20","82","94","74"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-21","80","96",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-22","80","91","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-23","83","94","73"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-24","81","93",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-25","79","93","69"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-26","81","92","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-27","81","91","70"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-28","80","91","71"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-29","76","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-11-30","76","88",
"IN012070800","BOMBAY SANTACRUZ, IN","1991-12-01","74","87","60"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-12-02","77","92","63"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-12-03","78","91","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-12-04","78","93","68"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-12-05","79","94","69"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-12-06","77","93","66"
"IN012070800","BOMBAY SANTACRUZ, IN","1991-12-07","77","94","64"
